cluster,hostID,isoID,species
unclustered,12192,Cw-906,Cow
unclustered,5,Dg-005,Dog
unclustered,13,Rt-088,Ground Squirrel
unclustered,12280,Cw-965,Cow
unclustered,1,Pg-001,Pigeon
unclustered,27,Ct-059,Cat
unclustered,12046,Cw-1001,Cow
unclustered,13468,Cw-1719,Cow
unclustered,11074,Cw-547,Cow
unclustered,150,Hu-1619,Human
unclustered,26F74,Hu-1882,Human
unclustered,117,Hu-467,Human
unclustered,12061,Cw-1232,Cow
unclustered,11282,Cw-331,Cow
unclustered, unk,Hu-017,Human
unclustered,PW39,Av-097,Pigeon
unclustered,11033,Cw-385,Cow
unclustered,33,Tk-050,Wild Turkey
unclustered,OR5,Rt-234,Ground Squirrel
unclustered,12005,Cw-1163,Cow
unclustered,5,Sg-009,Seagull
unclustered,4,Hu-025,Human
unclustered,11009,Cw-460,Cow
unclustered,26A52,Hu-1865,Human
unclustered,22,Hu-053,Human
unclustered,12105,Cw-885,Cow
unclustered,13392,Cw-1685,Cow
unclustered,13468,Cw-1705,Cow
unclustered,25C88,Hu-1809,Human
unclustered,12027,Cw-1037,Cow
unclustered,13392,Cw-1821,Cow
unclustered,17,Ct-026,Cat
unclustered,11220,Cw-264,Cow
unclustered,194,Hu-1695,Human
unclustered,11276,Cw-376,Cow
unclustered,11109,Cw-767,Cow
unclustered,20,Rt-156,Ground Squirrel
unclustered,11105,Cw-675,Cow
unclustered,12026,Cw-1035,Cow
unclustered,WL14,Av-109,Golden Eagle
unclustered,WL15,Av-112,Red Tailed Hawk
unclustered,13,Ck-026,Chicken
unclustered,AV0721,Av-001,Red Wind Blackbird
unclustered,11002,Cw-598,Cow
unclustered,19,Rt-145,Ground Squirrel
unclustered,12034,Cw-1394,Cow
unclustered,13468,Cw-1732,Cow
unclustered,13392,Cw-1876,Cow
unclustered,13468,Cw-1700,Cow
unclustered,11085,Cw-155,Cow
unclustered,13468,Cw-1747,Cow
unclustered,13468,Cw-1606,Cow
unclustered,92,Hu-165,Human
unclustered,11232,Cw-203,Cow
unclustered,11101,Cw-303,Cow
unclustered,12113,Cw-805,Cow
unclustered,Rk2,Dr-002,Deer
unclustered,13392,Cw-1639,Cow
unclustered,5,Ck-010,Chicken
unclustered,11206,Cw-225,Cow
unclustered,13392,Cw-1838,Cow
unclustered,22,Dg-168,Dog
unclustered,11068,Cw-559,Cow
unclustered,AV0730,Av-014,Cliff Sparrow
unclustered,12168,Cw-1366,Cow
unclustered,12183,Cw-1125,Cow
unclustered,8,Rt-055,Ground Squirrel
unclustered,11026,Cw-097,Cow
unclustered,8,Rt-053,Ground Squirrel
unclustered,Subject C,Hu-1304,Human
unclustered,HR8,Rt-186,Ground Squirrel
unclustered,12122,Cw-797,Cow
unclustered,12135,Cw-1307,Cow
unclustered,13,Rt-089,Ground Squirrel
unclustered,13283-13287,Pp-135,Cow
unclustered,12184,Cw-1363,Cow
unclustered,26273,Hu-1835,Human
unclustered,95,Hu-189,Human
unclustered,12170,Cw-1410,Cow
unclustered,11237,Cw-664,Cow
unclustered,13392,Cw-1822,Cow
unclustered,9,Hu-032,Human
unclustered,82,Pg-164,Pigeon
unclustered,13468,Cw-1730,Cow
unclustered,15,Rt-110,Ground Squirrel
unclustered,5,Rt-032,Ground Squirrel
unclustered,Honeybunches,Dg-140,Dog
unclustered,11,Rt-072,Ground Squirrel
unclustered,12021,Cw-1106,Cow
unclustered,197,Hu-1700,Human
unclustered,13392,Cw-1644,Cow
unclustered,12254,Cw-928,Cow
unclustered,38,Tk-059,Wild Turkey
unclustered,28,Pg-055,Pigeon
unclustered,13468,Cw-1617,Cow
unclustered,176,Hu-1666,Human
unclustered,149,Hu-1618,Human
unclustered,12277,Cw-959,Cow
unclustered,13392,Cw-1652,Cow
unclustered,OR7,Rt-225,Ground Squirrel
unclustered,12248,Cw-874,Cow
unclustered,32,Ho-064,Horse
unclustered,12272,Cw-907,Cow
unclustered,12054,Cw-1217,Cow
unclustered,Zinger,Dg-152,Dog
unclustered,PW23,Av-073,Owl
unclustered,11234,Cw-209,Cow
unclustered,16,Ct-025,Cat
unclustered,Ruffian,Dg-130,Dog
unclustered,6,Ck-011,Chicken
unclustered,165,Hu-1644,Human
unclustered, unk,Hu-010,Human
unclustered,AV0786,Av-035,White Crowned Sparrow
unclustered,12075,Cw-988,Cow
unclustered,11008,Cw-455,Cow
unclustered,10,Pg-019,Pigeon
unclustered,84,Pg-168,Pigeon
unclustered,Subject A,Hu-649,Human
unclustered,11072,Cw-573,Cow
unclustered,13468,Cw-1692,Cow
unclustered,133,Hu-1587,Human
unclustered,11049,Cw-503,Cow
unclustered,7,Sw-051,Pig
unclustered,12234,Cw-889,Cow
unclustered,250-253,Pp-047,Human
unclustered,136,Hu-1593,Human
unclustered,12152,Cw-850,Cow
unclustered,44,Tk-072,Wild Turkey
unclustered,15,Hu-042,Human
unclustered,25F79,Hu-1821,Human
unclustered,11218,Cw-618,Cow
unclustered,86,Pg-171,Pigeon
unclustered,12280,Cw-1483,Cow
unclustered,32,Ho-063,Horse
unclustered,75,Hu-136,Human
unclustered,12109,Cw-898,Cow
unclustered,19,Rt-147,Ground Squirrel
unclustered,46-67,Sw-036,Pig
unclustered,12217,Cw-1134,Cow
unclustered,18,Rt-135,Ground Squirrel
unclustered,Subject C,Hu-1383,Human
unclustered,13468,Cw-1614,Cow
unclustered,14,Rt-102,Ground Squirrel
unclustered,11058,Cw-539,Cow
unclustered,92,Pg-184,Pigeon
unclustered,11002,Cw-093,Cow
unclustered,95,Pg-190,Pigeon
unclustered,17,Dg-027,Dog
unclustered,13392,Cw-1658,Cow
unclustered,46,Hu-089,Human
unclustered,Subject B,Hu-1184,Human
unclustered,12127,Cw-1320,Cow
unclustered,12222,Cw-1422,Cow
unclustered,30,Ct-064,Cat
unclustered,19,Sp-037,Sheep
unclustered,5,Rt-024,Ground Squirrel
unclustered,8,Rt-056,Ground Squirrel
unclustered,85,Hu-149,Human
unclustered,12171,Cw-839,Cow
unclustered,10,Rt-060,Ground Squirrel
unclustered,196,Hu-1698,Human
unclustered,65,Pg-129,Pigeon
unclustered,12273,Cw-910,Cow
unclustered,62,Pg-123,Pigeon
unclustered,81,Pg-161,Pigeon
unclustered,12028,Cw-814,Cow
unclustered,13468,Cw-1782,Cow
unclustered,12010,Cw-1532,Cow
unclustered,64,Pg-127,Pigeon
unclustered,11032,Cw-092,Cow
unclustered,HR8,Rt-185,Ground Squirrel
unclustered,11122,Cw-680,Cow
unclustered,97,Pg-193,Pigeon
unclustered,11031,Cw-062,Cow
unclustered,1,Dr-022,Deer
unclustered,PW27,Av-078,Red-shoulder Hawk
unclustered,11285,Cw-734,Cow
unclustered,143,Hu-1605,Human
unclustered,13392,Cw-1650,Cow
unclustered,15,Rt-108,Ground Squirrel
unclustered,43,Hu-083,Human
unclustered,11019,Cw-042,Cow
unclustered,11111,Cw-266,Cow
unclustered,59,Hu-110,Human
unclustered,12,Hu-036,Human
unclustered,12167,Cw-887,Cow
unclustered,12261,Cw-936,Cow
unclustered,13,Rt-090,Ground Squirrel
unclustered,14,Hu-040,Human
unclustered,1,Sg-013,Seagull
unclustered,13392,Cw-1848,Cow
unclustered,131,Hu-1582,Human
unclustered,79,Hu-142,Human
unclustered,12221,Cw-1426,Cow
unclustered,11294,Cw-355,Cow
unclustered,43,Ho-085,Horse
unclustered,11051,Cw-441,Cow
unclustered,218,Hu-1731,Human
unclustered,13392,Cw-1796,Cow
unclustered,12074,Cw-819,Cow
unclustered,3405,Hu-1797,Human
unclustered,215,Hu-1726,Human
unclustered,AV0795,Av-041,White Crowned Sparrow
unclustered,11208,Cw-251,Cow
unclustered,22,Dg-167,Dog
unclustered,11234,Cw-210,Cow
unclustered,261FE,Hu-1832,Human
unclustered,12066,Cw-980,Cow
unclustered,12120,Cw-795,Cow
unclustered,13468,Cw-1566,Cow
unclustered,11126,Cw-320,Cow
unclustered,12004,Cw-1064,Cow
unclustered,11035,Cw-465,Cow
unclustered,55,Pg-109,Pigeon
unclustered,12255,Cw-930,Cow
unclustered,54,Pg-108,Pigeon
unclustered,42,Hu-081,Human
unclustered,12076,Cw-1267,Cow
unclustered,12167,Cw-1391,Cow
unclustered,tag 23,Sw-002,Pig
unclustered,30,Tk-047,Wild Turkey
unclustered,13468,Cw-1707,Cow
unclustered,AV0785,Av-033,White Crowned Sparrow
unclustered,15,Rt-111,Ground Squirrel
unclustered,12019,Cw-1179,Cow
unclustered,11103,Cw-699,Cow
unclustered,11033,Cw-467,Cow
unclustered,12278,Cw-961,Cow
unclustered,90,Hu-159,Human
unclustered,11048,Cw-511,Cow
unclustered,12281,Cw-1467,Cow
unclustered,unknown?,Ct-103,Cat
unclustered,Subject C,Hu-1329,Human
unclustered,11240,Cw-232,Cow
unclustered,11229,Cw-616,Cow
unclustered,11289,Cw-343,Cow
unclustered,AV0786,Av-034,White Crowned Sparrow
unclustered,11296,Cw-368,Cow
unclustered,tag33,Sw-018,Pig
unclustered,PW37,Av-094,Pelican
unclustered,3,Ck-005,Chicken
unclustered,11284,Cw-347,Cow
unclustered,PW12,Op-004,Opossum
unclustered,13468,Cw-1604,Cow
unclustered,Subject A,Hu-1270,Human
unclustered,11102,Cw-283,Cow
unclustered,74,Pg-148,Pigeon
unclustered,11051,Cw-425,Cow
unclustered,13468,Cw-1749,Cow
unclustered,52,Pg-103,Pigeon
unclustered,13,Rt-092,Ground Squirrel
unclustered,tag13,Sw-015,Pig
unclustered,Subject C,Hu-1398,Human
unclustered,12022,Cw-1107,Cow
unclustered,67,Hu-203,Human
unclustered,RT300,Rt-199,Ground Squirrel
unclustered,12009,Cw-1091,Cow
unclustered,12047,Cw-1003,Cow
unclustered,128,Hu-1576,Human
unclustered,5,Sp-010,Sheep
unclustered,12185,Cw-1130,Cow
unclustered,Cheerio,Dg-158,Dog
unclustered,12052,Cw-876,Cow
unclustered,17,Ct-027,Cat
unclustered,12162,Cw-825,Cow
unclustered, unk,Hu-014,Human
unclustered,20,Rt-153,Ground Squirrel
unclustered,38,Tk-060,Wild Turkey
unclustered,11123,Cw-392,Cow
unclustered,11215,Cw-652,Cow
unclustered,Subject J,Hu-1966,Human
unclustered,AV0791,Av-039,White Crowned Sparrow
unclustered,11284,Cw-348,Cow
unclustered,12016,Cw-1216,Cow
unclustered,11030,Cw-105,Cow
unclustered,12111,Cw-801,Cow
unclustered,83,Pg-166,Pigeon
unclustered,168,Hu-1651,Human
unclustered,13468,Cw-1721,Cow
unclustered,11122,Cw-679,Cow
unclustered,11,Pg-022,Pigeon
unclustered,90,Pg-180,Pigeon
unclustered,13468,Cw-1723,Cow
unclustered,11215,Cw-194,Cow
unclustered,12190,Cw-1401,Cow
unclustered,WL-7,Ct-097,Mountain Lion
unclustered,12035,Cw-1168,Cow
unclustered,13392,Cw-1863,Cow
unclustered,12136,Cw-1020,Cow
unclustered,12254,Cw-1516,Cow
unclustered,12082,Cw-1073,Cow
unclustered,13,Sw-063,Pig
unclustered,11107,Cw-693,Cow
unclustered,26176,Hu-1827,Human
unclustered, unk,Hu-015,Human
unclustered,10,Sw-058,Pig
unclustered,Subject C,Hu-1377,Human
unclustered,11033,Cw-386,Cow
unclustered,13468,Cw-1752,Cow
unclustered,13,Rt-083,Ground Squirrel
unclustered,unknown?,Ck-002,Chicken
unclustered,12075,Cw-987,Cow
unclustered,Subject C,Hu-1379,Human
unclustered,Subject B,Hu-1181,Human
unclustered,12014,Cw-1174,Cow
unclustered,11232,Cw-204,Cow
unclustered,12183,Cw-1126,Cow
unclustered,12035,Cw-1167,Cow
unclustered,,Ck-034,Chicken
unclustered,11116,Cw-285,Cow
unclustered,28,Ho-056,Horse
unclustered,98,Hu-180,Human
unclustered,WL22,Tk-073,Wild Turkey
unclustered,73,Pg-145,Pigeon
unclustered,21,Pg-041,Pigeon
unclustered,7,Pg-014,Pigeon
unclustered,13468,Cw-1731,Cow
unclustered,26,Sp-052,Sheep
unclustered,Subject A,Hu-660,Human
unclustered,13392,Cw-1810,Cow
unclustered,8,Rt-052,Ground Squirrel
unclustered,7,Rt-041,Ground Squirrel
unclustered,11239,Cw-221,Cow
unclustered,9,Dg-011,Dog
unclustered,13,Rt-091,Ground Squirrel
unclustered,11076,Cw-132,Cow
unclustered,12233,Cw-863,Cow
unclustered,98,Hu-174,Human
unclustered, unk,Hu-003,Human
unclustered,107,Pg-214,Pigeon
unclustered,59,Pg-117,Pigeon
unclustered,11132,Cw-769,Cow
unclustered,12203,Cw-1464,Cow
unclustered,12156,Cw-1084,Cow
unclustered,13468,Cw-1706,Cow
unclustered,Lucky Charms,Dg-148,Dog
unclustered,WL-6,Ct-092,Mountain Lion
unclustered,15,Dg-024,Dog
unclustered,43,Tk-069,Wild Turkey
unclustered,ECOR,ECOR-44,Cougar
unclustered,11123,Cw-391,Cow
unclustered,unknown?,Ct-102,Cat
unclustered,40,Pg-079,Pigeon
unclustered,13283-13287,Pp-122,Cow
unclustered,12154,Cw-823,Cow
unclustered,25FF6,Hu-1824,Human
unclustered,12174,Cw-842,Cow
unclustered,11040,Cw-107,Cow
unclustered,12261,Cw-1481,Cow
unclustered,11218,Cw-617,Cow
unclustered,33,Tk-049,Wild Turkey
unclustered,13392,Cw-1643,Cow
unclustered,20,Sp-039,Sheep
unclustered,10,Tk-019,Wild Turkey
unclustered,12102,Cw-880,Cow
unclustered,12227,Cw-1157,Cow
unclustered,AV0802,Av-046,White Crowned Sparrow
unclustered,Subject A,Hu-732,Human
unclustered,11221,Cw-197,Cow
unclustered,9,Rt-058,Ground Squirrel
unclustered,13285,Cw-1554,Cow
unclustered,13468,Cw-1743,Cow
unclustered,13392,Cw-1806,Cow
unclustered,11281,Cw-346,Cow
unclustered,Subject C,Hu-974,Human
unclustered,11,Rt-068,Ground Squirrel
unclustered,13,Tk-026,Wild Turkey
unclustered,1,Dr-007,Deer
unclustered,10,Ct-013,Cat
unclustered,11296,Cw-367,Cow
unclustered,11360,Cw-365,Cow
unclustered,11051,Cw-423,Cow
unclustered,AV0742,Av-028,Cliff Sparrow
unclustered,11076,Cw-131,Cow
unclustered,Guiness,Dg-118,Dog
unclustered,13392,Cw-1831,Cow
unclustered,129,Hu-1578,Human
unclustered,12253,Cw-925,Cow
unclustered,14,Sp-028,Sheep
unclustered,PW17,Mm-004,Elephant Seal
unclustered,11062,Cw-192,Cow
unclustered,63,Pg-126,Pigeon
unclustered,53,Pg-106,Pigeon
unclustered,13468,Cw-1775,Cow
unclustered,PW30,Av-084,Crow
unclustered,11217,Cw-249,Cow
unclustered,20,Ct-033,Cat
unclustered,PW22,Av-071,Clark Grebe
unclustered,11136,Cw-301,Cow
unclustered,PW39,Av-096,Pigeon
unclustered,Cleo 1-2,Dg-108,Dog
unclustered,Ruffian,Dg-129,Dog
unclustered,11058,Cw-540,Cow
unclustered,8,Hu-031,Human
unclustered,194,Hu-1694,Human
unclustered,11042,Cw-072,Cow
unclustered,13392,Cw-1653,Cow
unclustered,19,Hu-049,Human
unclustered,11,Sp-022,Sheep
unclustered,26,Ct-056,Cat
unclustered,42,Sp-084,Sheep
unclustered,Subject C,Hu-1376,Human
unclustered,13468,Cw-1727,Cow
unclustered,26711,Hu-1856,Human
unclustered,133,Hu-1586,Human
unclustered,13392,Cw-1866,Cow
unclustered,35,Ct-042,Cat
unclustered,12164,Cw-829,Cow
unclustered,80,Hu-144,Human
unclustered,65,Pg-130,Pigeon
unclustered,12083,Cw-1076,Cow
unclustered,166,Hu-1646,Human
unclustered,4,Ct-004,Cat
unclustered,12114,Cw-1340,Cow
unclustered,WL14,Av-108,Golden Eagle
unclustered,13468,Cw-1600,Cow
unclustered,12009,Cw-1192,Cow
unclustered,16,Tk-032,Wild Turkey
unclustered,16,Tk-031,Wild Turkey
unclustered,PW11,Op-002,Opossum
unclustered,1,Pg-002,Pigeon
unclustered,11103,Cw-288,Cow
unclustered,Shadow,Dg-114,Dog
unclustered,12107,Cw-894,Cow
unclustered,12219,Cw-1417,Cow
unclustered,AV0730,Av-013,Cliff Sparrow
unclustered,87,Hu-152,Human
unclustered,11216,Cw-640,Cow
unclustered,11078,Cw-186,Cow
unclustered,60,Hu-111,Human
unclustered,49,Ho-097,Horse
unclustered,11002,Cw-597,Cow
unclustered,2944,Hu-1796,Human
unclustered,11213,Cw-237,Cow
unclustered,11072,Cw-574,Cow
unclustered,14,Rt-099,Ground Squirrel
unclustered,12226,Cw-1156,Cow
unclustered,Genny,Dg-125,Dog
unclustered,114,Hu-235,Human
unclustered,2768D,Hu-1899,Human
unclustered,Lola,Dg-194,Dog
unclustered,12164,Cw-830,Cow
unclustered,13392,Cw-1864,Cow
unclustered,tag 41,Sw-007,Pig
unclustered,11282,Cw-723,Cow
unclustered,11009,Cw-459,Cow
unclustered,11051,Cw-399,Cow
unclustered,210,Hu-1719,Human
unclustered,Zinger,Dg-154,Dog
unclustered,13468,Cw-1701,Cow
unclustered,25E94,Hu-1814,Human
unclustered,75,Hu-135,Human
unclustered,11043,Cw-519,Cow
unclustered,268FB,Hu-1860,Human
unclustered,Puppy,Dg-160,Dog
unclustered,13468,Cw-1565,Cow
unclustered,13392,Cw-1867,Cow
unclustered,12217,Cw-1133,Cow
unclustered,212,Hu-1721,Human
unclustered,WL13,Ct-099,Bobcat
unclustered,13392,Cw-1761,Cow
unclustered,7,Dg-007,Dog
unclustered,AV0744,Av-032,Cliff Sparrow
unclustered,6,Tk-011,Wild Turkey
unclustered,37,Ho-074,Horse
unclustered,49,Pg-097,Pigeon
unclustered,11283,Cw-378,Cow
unclustered,PW17,Mm-003,Elephant Seal
unclustered,176,Hu-1665,Human
unclustered,15,Rt-106,Ground Squirrel
unclustered,2,Tk-003,Wild Turkey
unclustered,12227,Cw-1158,Cow
unclustered,12085,Cw-1079,Cow
unclustered,18,Rt-142,Ground Squirrel
unclustered,12186,Cw-1386,Cow
unclustered,18,Pg-036,Pigeon
unclustered,12169,Cw-1387,Cow
unclustered,12054,Cw-1025,Cow
unclustered,41,Pg-082,Pigeon
unclustered,14,Ck-028,Chicken
unclustered,37,Sp-073,Sheep
unclustered,18,Rt-140,Ground Squirrel
unclustered,12056,Cw-1259,Cow
unclustered,261AE,Hu-1826,Human
unclustered,11105,Cw-676,Cow
unclustered,77,Pg-153,Pigeon
unclustered,175,Hu-1663,Human
unclustered,Bing 1-4,Dg-105,Dog
unclustered,Subject B,Hu-1185,Human
unclustered,13,Sp-026,Sheep
unclustered,51,Pg-102,Pigeon
unclustered,88,Pg-175,Pigeon
unclustered,199,Hu-1703,Human
unclustered,78,Pg-156,Pigeon
unclustered,116,Hu-466,Human
unclustered,40,Pg-080,Pigeon
unclustered,Lola,Dg-179,Dog
unclustered,12282,Cw-918,Cow
unclustered,11203,Cw-235,Cow
unclustered,12104,Cw-1335,Cow
unclustered,95,Hu-188,Human
unclustered,RT330,Rt-204,Ground Squirrel
unclustered,10,Ck-020,Chicken
unclustered,13392,Cw-1842,Cow
unclustered,89,Pg-177,Pigeon
unclustered,11001,Cw-096,Cow
unclustered,11051,Cw-570,Cow
unclustered,24,Ho-048,Horse
unclustered,I-C,Sw-028,Pig
unclustered,12169,Cw-836,Cow
unclustered,Subject C,Hu-330,Human
unclustered, unk,Hu-013,Human
unclustered,I-F,Sw-025,Pig
unclustered,PW12,Op-003,Opossum
unclustered,7,Hu-030,Human
unclustered,13,Ck-025,Chicken
unclustered,12070,Cw-1052,Cow
unclustered,15,Ck-030,Chicken
unclustered,9,Sw-056,Pig
unclustered,12020,Cw-1103,Cow
unclustered,13468,Cw-1729,Cow
unclustered,11227,Cw-211,Cow
unclustered,114,Hu-236,Human
unclustered,195,Hu-1696,Human
unclustered,WL13,Ct-101,Bobcat
unclustered,32,Sp-063,Sheep
unclustered,54,Hu-1793,Human
unclustered,13468,Cw-1602,Cow
unclustered,13468,Cw-1736,Cow
unclustered,13468,Cw-1619,Cow
unclustered,46,Hu-088,Human
unclustered,87,Pg-173,Pigeon
unclustered,13392,Cw-1874,Cow
unclustered,11086,Cw-595,Cow
unclustered,12016,Cw-1215,Cow
unclustered,26,Pg-051,Pigeon
unclustered,6,Pg-011,Pigeon
unclustered,11252,Cw-379,Cow
unclustered,58,Pg-115,Pigeon
unclustered,12069,Cw-1050,Cow
unclustered, unk,Hu-009,Human
unclustered,AV0739,Av-022,Cliff Sparrow
unclustered,Ruffian,Dg-128,Dog
unclustered,13468,Cw-1745,Cow
unclustered,11079,Cw-126,Cow
unclustered,43,Sp-086,Sheep
unclustered,26711,Hu-1855,Human
unclustered,Subject C,Hu-461,Human
unclustered,10,Ck-019,Chicken
unclustered,13392,Cw-1817,Cow
unclustered,5,Ck-009,Chicken
unclustered,Puppy,Dg-159,Dog
unclustered,13468,Cw-1781,Cow
unclustered,218,Hu-1730,Human
unclustered,9,Ho-017,Horse
unclustered,12176,Cw-1384,Cow
unclustered,11051,Cw-569,Cow
unclustered,10,Rt-061,Ground Squirrel
unclustered,11046,Cw-078,Cow
